"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","runoff","special","candidate","party","writein","mode","candidatevotes","totalvotes","unofficial","version","fusion_ticket"
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",25,"GEN",FALSE,FALSE,"RAUL RUIZ","D",FALSE,"TOTAL",87641,152742,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",26,"GEN",FALSE,FALSE,"JULIA BROWNLEY","D",FALSE,"TOTAL",134575,246789,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",27,"GEN",FALSE,FALSE,"MIKE GARCIA","R",FALSE,"TOTAL",104624,196516,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",28,"GEN",FALSE,FALSE,"JUDY CHU","D",FALSE,"TOTAL",150062,226557,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",29,"GEN",FALSE,FALSE,"TONY CÁRDENAS","D",FALSE,"TOTAL",69915,119435,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",30,"GEN",FALSE,FALSE,"ADAM B SCHIFF","D",FALSE,"TOTAL",150100,211068,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",31,"GEN",FALSE,FALSE,"GRACE F NAPOLITANO","D",FALSE,"TOTAL",91472,153625,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",32,"GEN",FALSE,FALSE,"BRAD SHERMAN","D",FALSE,"TOTAL",167411,242029,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",33,"GEN",FALSE,FALSE,"PETE AGUILAR","D",FALSE,"TOTAL",76588,132707,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",34,"GEN",FALSE,FALSE,"JIMMY GOMEZ","D",FALSE,"TOTAL",62244,121467,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",35,"GEN",FALSE,FALSE,"NORMA J TORRES","D",FALSE,"TOTAL",75121,130953,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",36,"GEN",FALSE,FALSE,"TED LIEU","D",FALSE,"TOTAL",194299,278563,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",37,"GEN",FALSE,FALSE,"SYDNEY KAMLAGER","D",FALSE,"TOTAL",84338,131880,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",38,"GEN",FALSE,FALSE,"LINDA T SÁNCHEZ","D",FALSE,"TOTAL",101260,174311,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",39,"GEN",FALSE,FALSE,"MARK TAKANO","D",FALSE,"TOTAL",75896,131597,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",40,"GEN",FALSE,FALSE,"YOUNG KIM","R",FALSE,"TOTAL",161589,284311,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",41,"GEN",FALSE,FALSE,"KEN CALVERT","R",FALSE,"TOTAL",123869,236638,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",42,"GEN",FALSE,FALSE,"ROBERT GARCIA","D",FALSE,"TOTAL",99217,145120,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",43,"GEN",FALSE,FALSE,"MAXINE WATERS","D",FALSE,"TOTAL",95462,123447,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",44,"GEN",FALSE,FALSE,"NANETTE DIAZ BARRAGÁN","D",FALSE,"TOTAL",100160,138714,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",45,"GEN",FALSE,FALSE,"MICHELLE STEEL","R",FALSE,"TOTAL",113960,217426,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",46,"GEN",FALSE,FALSE,"J LUIS CORREA","D",FALSE,"TOTAL",78041,126298,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",47,"GEN",FALSE,FALSE,"KATIE PORTER","D",FALSE,"TOTAL",137374,265635,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",48,"GEN",FALSE,FALSE,"DARRELL ISSA","R",FALSE,"TOTAL",155171,257071,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",49,"GEN",FALSE,FALSE,"MIKE LEVIN","D",FALSE,"TOTAL",153541,291735,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",50,"GEN",FALSE,FALSE,"SCOTT H PETERS","D",FALSE,"TOTAL",168816,268635,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",51,"GEN",FALSE,FALSE,"SARA JACOBS","D",FALSE,"TOTAL",144186,233072,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",52,"GEN",FALSE,FALSE,"JUAN VARGAS","D",FALSE,"TOTAL",100686,151016,FALSE,20230706,FALSE
2022,"COLORADO","CO",8,84,62,"US HOUSE",1,"GEN",FALSE,FALSE,"DIANA DEGETTE","D",FALSE,"TOTAL",226929,282616,FALSE,20230706,FALSE
2022,"COLORADO","CO",8,84,62,"US HOUSE",2,"GEN",FALSE,FALSE,"JOE NEGUSE","D",FALSE,"TOTAL",244107,348839,FALSE,20230706,FALSE
2022,"COLORADO","CO",8,84,62,"US HOUSE",3,"GEN",FALSE,FALSE,"LAUREN BOEBERT","R",FALSE,"TOTAL",163839,327285,FALSE,20230706,FALSE
2022,"COLORADO","CO",8,84,62,"US HOUSE",4,"GEN",FALSE,FALSE,"KEN BUCK","R",FALSE,"TOTAL",216024,354513,FALSE,20230706,FALSE
2022,"COLORADO","CO",8,84,62,"US HOUSE",5,"GEN",FALSE,FALSE,"DOUG LAMBORN","R",FALSE,"TOTAL",155528,277964,FALSE,20230706,FALSE
2022,"COLORADO","CO",8,84,62,"US HOUSE",6,"GEN",FALSE,FALSE,"JASON CROW","D",FALSE,"TOTAL",170140,280755,FALSE,20230706,FALSE
2022,"COLORADO","CO",8,84,62,"US HOUSE",7,"GEN",FALSE,FALSE,"BRITTANY PETTERSEN","D",FALSE,"TOTAL",204984,363601,FALSE,20230706,FALSE
2022,"COLORADO","CO",8,84,62,"US HOUSE",8,"GEN",FALSE,FALSE,"YADIRA CARAVEO","D",FALSE,"TOTAL",114377,236501,FALSE,20230706,FALSE
2022,"CONNECTICUT","CT",9,16,1,"US HOUSE",1,"GEN",FALSE,FALSE,"JOHN B LARSON","D",FALSE,"TOTAL",144873,243913,FALSE,20230706,FALSE
2022,"CONNECTICUT","CT",9,16,1,"US HOUSE",2,"GEN",FALSE,FALSE,"JOE COURTNEY","D",FALSE,"TOTAL",165946,285031,FALSE,20230706,FALSE
2022,"CONNECTICUT","CT",9,16,1,"US HOUSE",3,"GEN",FALSE,FALSE,"ROSA L DELAURO","D",FALSE,"TOTAL",137924,242651,FALSE,20230706,FALSE
2022,"CONNECTICUT","CT",9,16,1,"US HOUSE",4,"GEN",FALSE,FALSE,"JAMES A HIMES","D",FALSE,"TOTAL",140262,236084,FALSE,20230706,FALSE
2022,"CONNECTICUT","CT",9,16,1,"US HOUSE",5,"GEN",FALSE,FALSE,"JAHANA HAYES","D",FALSE,"TOTAL",123818,253672,FALSE,20230706,FALSE
2022,"DELAWARE","DE",10,51,11,"US HOUSE",0,"GEN",FALSE,FALSE,"LISA BLUNT ROCHESTER","D",FALSE,"TOTAL",178416,321649,FALSE,20230706,FALSE
2022,"FLORIDA","FL",12,59,43,"US HOUSE",1,"GEN",FALSE,FALSE,"MATT GAETZ","R",FALSE,"TOTAL",197349,290816,FALSE,20230706,FALSE
2022,"FLORIDA","FL",12,59,43,"US HOUSE",2,"GEN",FALSE,FALSE,"NEAL P DUNN","R",FALSE,"TOTAL",180236,301389,FALSE,20230706,FALSE
2022,"FLORIDA","FL",12,59,43,"US HOUSE",3,"GEN",FALSE,FALSE,"KAT CAMMACK","R",FALSE,"TOTAL",178101,284893,FALSE,20230706,FALSE
2022,"FLORIDA","FL",12,59,43,"US HOUSE",4,"GEN",FALSE,FALSE,"AARON BEAN","R",FALSE,"TOTAL",165696,274103,FALSE,20230706,FALSE
2022,"FLORIDA","FL",12,59,43,"US HOUSE",5,"GEN",FALSE,FALSE,"JOHN H RUTHERFORD","R",FALSE,"TOTAL",1,1,FALSE,20230706,FALSE
2022,"FLORIDA","FL",12,59,43,"US HOUSE",6,"GEN",FALSE,FALSE,"MICHAEL WALTZ","R",FALSE,"TOTAL",226548,300755,FALSE,20230706,FALSE
2022,"FLORIDA","FL",12,59,43,"US HOUSE",7,"GEN",FALSE,FALSE,"CORY MILLS","R",FALSE,"TOTAL",177966,304055,FALSE,20230706,FALSE
2022,"FLORIDA","FL",12,59,43,"US HOUSE",8,"GEN",FALSE,FALSE,"BILL POSEY","R",FALSE,"TOTAL",222128,342208,FALSE,20230706,FALSE
2022,"FLORIDA","FL",12,59,43,"US HOUSE",9,"GEN",FALSE,FALSE,"DARREN SOTO","D",FALSE,"TOTAL",108541,202368,FALSE,20230706,FALSE
2022,"FLORIDA","FL",12,59,43,"US HOUSE",10,"GEN",FALSE,FALSE,"MAXWELL ALEJANDRO FROST","D",FALSE,"TOTAL",117955,199910,FALSE,20230706,FALSE
2022,"FLORIDA","FL",12,59,43,"US HOUSE",11,"GEN",FALSE,FALSE,"DANIEL WEBSTER","R",FALSE,"TOTAL",205995,326609,FALSE,20230706,FALSE
2022,"FLORIDA","FL",12,59,43,"US HOUSE",12,"GEN",FALSE,FALSE,"GUS M BILIRAKIS","R",FALSE,"TOTAL",226601,321995,FALSE,20230706,FALSE
2022,"FLORIDA","FL",12,59,43,"US HOUSE",13,"GEN",FALSE,FALSE,"ANNA PAULINA LUNA","R",FALSE,"TOTAL",181487,341546,FALSE,20230706,FALSE
2022,"FLORIDA","FL",12,59,43,"US HOUSE",14,"GEN",FALSE,FALSE,"KATHY CASTOR","D",FALSE,"TOTAL",149737,263164,FALSE,20230706,FALSE
2022,"FLORIDA","FL",12,59,43,"US HOUSE",15,"GEN",FALSE,FALSE,"LAUREL LEE","R",FALSE,"TOTAL",145219,248054,FALSE,20230706,FALSE
2022,"FLORIDA","FL",12,59,43,"US HOUSE",16,"GEN",FALSE,FALSE,"VERN BUCHANAN","R",FALSE,"TOTAL",189762,305358,FALSE,20230706,FALSE
2022,"FLORIDA","FL",12,59,43,"US HOUSE",17,"GEN",FALSE,FALSE,"W GREGORY STEUBE","R",FALSE,"TOTAL",222483,348506,FALSE,20230706,FALSE
2022,"FLORIDA","FL",12,59,43,"US HOUSE",18,"GEN",FALSE,FALSE,"C SCOTT FRANKLIN","R",FALSE,"TOTAL",167429,224234,FALSE,20230706,FALSE
2022,"FLORIDA","FL",12,59,43,"US HOUSE",19,"GEN",FALSE,FALSE,"BYRON DONALDS","R",FALSE,"TOTAL",213035,313274,FALSE,20230706,FALSE
2022,"FLORIDA","FL",12,59,43,"US HOUSE",20,"GEN",FALSE,FALSE,"SHEILA CHERFILUS-MCCORMICK","D",FALSE,"TOTAL",136215,188366,FALSE,20230706,FALSE
2022,"FLORIDA","FL",12,59,43,"US HOUSE",21,"GEN",FALSE,FALSE,"BRIAN J MAST","R",FALSE,"TOTAL",208614,328505,FALSE,20230706,FALSE
2022,"FLORIDA","FL",12,59,43,"US HOUSE",22,"GEN",FALSE,FALSE,"LOIS FRANKEL","D",FALSE,"TOTAL",150010,272204,FALSE,20230706,FALSE
2022,"FLORIDA","FL",12,59,43,"US HOUSE",23,"GEN",FALSE,FALSE,"JARED MOSKOWITZ","D",FALSE,"TOTAL",143951,279049,FALSE,20230706,FALSE
2022,"FLORIDA","FL",12,59,43,"US HOUSE",24,"GEN",FALSE,FALSE,"FREDERICA S WILSON","D",FALSE,"TOTAL",133442,185891,FALSE,20230706,FALSE
2022,"FLORIDA","FL",12,59,43,"US HOUSE",25,"GEN",FALSE,FALSE,"DEBBIE WASSERMAN SCHULTZ","D",FALSE,"TOTAL",129113,234352,FALSE,20230706,FALSE
2022,"FLORIDA","FL",12,59,43,"US HOUSE",26,"GEN",FALSE,FALSE,"MARIO DIAZ-BALART","R",FALSE,"TOTAL",143240,202108,FALSE,20230706,FALSE
2022,"FLORIDA","FL",12,59,43,"US HOUSE",27,"GEN",FALSE,FALSE,"MARIA ELVIRA SALAZAR","R",FALSE,"TOTAL",136038,237442,FALSE,20230706,FALSE
2022,"FLORIDA","FL",12,59,43,"US HOUSE",28,"GEN",FALSE,FALSE,"CARLOS A GIMENEZ","R",FALSE,"TOTAL",134457,211150,FALSE,20230706,FALSE
2022,"GEORGIA","GA",13,58,44,"US HOUSE",1,"GEN",FALSE,FALSE,"EARL L “BUDDY” CARTER","R",FALSE,"TOTAL",156128,263965,FALSE,20230706,FALSE
2022,"GEORGIA","GA",13,58,44,"US HOUSE",2,"GEN",FALSE,FALSE,"SANFORD D BISHOP, JR","D",FALSE,"TOTAL",132675,241340,FALSE,20230706,FALSE
2022,"GEORGIA","GA",13,58,44,"US HOUSE",3,"GEN",FALSE,FALSE,"A DREW FERGUSON IV","R",FALSE,"TOTAL",213524,310581,FALSE,20230706,FALSE
2022,"GEORGIA","GA",13,58,44,"US HOUSE",4,"GEN",FALSE,FALSE,"HENRY C “HANK” JOHNSON, JR","D",FALSE,"TOTAL",216332,275634,FALSE,20230706,FALSE
2022,"GEORGIA","GA",13,58,44,"US HOUSE",5,"GEN",FALSE,FALSE,"NIKEMA WILLIAMS","D",FALSE,"TOTAL",243687,295456,FALSE,20230706,FALSE
2022,"GEORGIA","GA",13,58,44,"US HOUSE",6,"GEN",FALSE,FALSE,"RICH MCCORMICK","R",FALSE,"TOTAL",206886,332498,FALSE,20230706,FALSE
2022,"GEORGIA","GA",13,58,44,"US HOUSE",7,"GEN",FALSE,FALSE,"LUCY MCBATH","D",FALSE,"TOTAL",143063,235039,FALSE,20230706,FALSE
2022,"GEORGIA","GA",13,58,44,"US HOUSE",8,"GEN",FALSE,FALSE,"AUSTIN SCOTT","R",FALSE,"TOTAL",178700,260586,FALSE,20230706,FALSE
2022,"GEORGIA","GA",13,58,44,"US HOUSE",9,"GEN",FALSE,FALSE,"ANDREW S CLYDE","R",FALSE,"TOTAL",212820,294138,FALSE,20230706,FALSE
2022,"GEORGIA","GA",13,58,44,"US HOUSE",10,"GEN",FALSE,FALSE,"MIKE COLLINS","R",FALSE,"TOTAL",198523,307630,FALSE,20230706,FALSE
2022,"GEORGIA","GA",13,58,44,"US HOUSE",11,"GEN",FALSE,FALSE,"BARRY LOUDERMILK","R",FALSE,"TOTAL",190086,303657,FALSE,20230706,FALSE
2022,"GEORGIA","GA",13,58,44,"US HOUSE",12,"GEN",FALSE,FALSE,"RICK W ALLEN","R",FALSE,"TOTAL",158047,265195,FALSE,20230706,FALSE
2022,"GEORGIA","GA",13,58,44,"US HOUSE",13,"GEN",FALSE,FALSE,"DAVID SCOTT","D",FALSE,"TOTAL",216388,264616,FALSE,20230706,FALSE
2022,"GEORGIA","GA",13,58,44,"US HOUSE",14,"GEN",FALSE,FALSE,"MARJORIE TAYLOR GREENE","R",FALSE,"TOTAL",170162,258351,FALSE,20230706,FALSE
2022,"HAWAII","HI",15,95,82,"US HOUSE",1,"GEN",FALSE,FALSE,"ED CASE","D",FALSE,"TOTAL",143546,202378,FALSE,20230706,FALSE
2022,"HAWAII","HI",15,95,82,"US HOUSE",2,"GEN",FALSE,FALSE,"JILL N TOKUDA","D",FALSE,"TOTAL",128407,216985,FALSE,20230706,FALSE
2022,"IDAHO","ID",16,82,63,"US HOUSE",1,"GEN",FALSE,FALSE,"RUSS FULCHER","R",FALSE,"TOTAL",222901,312442,FALSE,20230706,FALSE
2022,"IDAHO","ID",16,82,63,"US HOUSE",2,"GEN",FALSE,FALSE,"MICHAEL K SIMPSON","R",FALSE,"TOTAL",172450,271186,FALSE,20230706,FALSE
2022,"ILLINOIS","IL",17,33,21,"US HOUSE",1,"GEN",FALSE,FALSE,"JONATHAN L JACKSON","D",FALSE,"TOTAL",159142,237425,FALSE,20230706,FALSE
2022,"ILLINOIS","IL",17,33,21,"US HOUSE",2,"GEN",FALSE,FALSE,"ROBIN L KELLY","D",FALSE,"TOTAL",140414,209175,FALSE,20230706,FALSE
2022,"ILLINOIS","IL",17,33,21,"US HOUSE",3,"GEN",FALSE,FALSE,"DELIA RAMIREZ","D",FALSE,"TOTAL",121764,177759,FALSE,20230706,FALSE
2022,"ILLINOIS","IL",17,33,21,"US HOUSE",4,"GEN",FALSE,FALSE,"JESÚS G “CHUY” GARCÍA","D",FALSE,"TOTAL",91036,133047,FALSE,20230706,FALSE
2022,"ILLINOIS","IL",17,33,21,"US HOUSE",5,"GEN",FALSE,FALSE,"MIKE QUIGLEY","D",FALSE,"TOTAL",190999,274550,FALSE,20230706,FALSE
2022,"ILLINOIS","IL",17,33,21,"US HOUSE",6,"GEN",FALSE,FALSE,"SEAN CASTEN","D",FALSE,"TOTAL",150496,276859,FALSE,20230706,FALSE
2022,"ILLINOIS","IL",17,33,21,"US HOUSE",7,"GEN",FALSE,FALSE,"DANNY K DAVIS","D",FALSE,"TOTAL",167650,167746,FALSE,20230706,FALSE
2022,"ILLINOIS","IL",17,33,21,"US HOUSE",8,"GEN",FALSE,FALSE,"RAJA KRISHNAMOORTHI","D",FALSE,"TOTAL",117880,207215,FALSE,20230706,FALSE
2022,"ILLINOIS","IL",17,33,21,"US HOUSE",9,"GEN",FALSE,FALSE,"JANICE D SCHAKOWSKY","D",FALSE,"TOTAL",179615,250530,FALSE,20230706,FALSE
2022,"ILLINOIS","IL",17,33,21,"US HOUSE",10,"GEN",FALSE,FALSE,"BRADLEY SCOTT SCHNEIDER","D",FALSE,"TOTAL",152566,242165,FALSE,20230706,FALSE
2022,"ILLINOIS","IL",17,33,21,"US HOUSE",11,"GEN",FALSE,FALSE,"BILL FOSTER","D",FALSE,"TOTAL",149172,264241,FALSE,20230706,FALSE
2022,"ILLINOIS","IL",17,33,21,"US HOUSE",12,"GEN",FALSE,FALSE,"MIKE BOST","R",FALSE,"TOTAL",218379,291171,FALSE,20230706,FALSE
2022,"ILLINOIS","IL",17,33,21,"US HOUSE",13,"GEN",FALSE,FALSE,"NIKKI BUDZINSKI","D",FALSE,"TOTAL",141788,250450,FALSE,20230706,FALSE
2022,"ILLINOIS","IL",17,33,21,"US HOUSE",14,"GEN",FALSE,FALSE,"LAUREN UNDERWOOD","D",FALSE,"TOTAL",128141,236600,FALSE,20230706,FALSE
2022,"ILLINOIS","IL",17,33,21,"US HOUSE",15,"GEN",FALSE,FALSE,"MARY E MILLER","R",FALSE,"TOTAL",213007,299403,FALSE,20230706,FALSE
2022,"ILLINOIS","IL",17,33,21,"US HOUSE",16,"GEN",FALSE,FALSE,"DARIN LAHOOD","R",FALSE,"TOTAL",197621,297946,FALSE,20230706,FALSE
2022,"ILLINOIS","IL",17,33,21,"US HOUSE",17,"GEN",FALSE,FALSE,"ERIC SORENSEN","D",FALSE,"TOTAL",121186,233123,FALSE,20230706,FALSE
2022,"INDIANA","IN",18,32,22,"US HOUSE",1,"GEN",FALSE,FALSE,"FRANK J MRVAN","D",FALSE,"TOTAL",112656,213207,FALSE,20230706,FALSE
2022,"INDIANA","IN",18,32,22,"US HOUSE",2,"GEN",FALSE,FALSE,"RUDOLPH “RUDY” YAKYM III","R",FALSE,"TOTAL",125313,194073,FALSE,20230706,FALSE
2022,"INDIANA","IN",18,32,22,"US HOUSE",3,"GEN",FALSE,FALSE,"JIM BANKS","R",FALSE,"TOTAL",131579,201542,FALSE,20230706,FALSE
2022,"INDIANA","IN",18,32,22,"US HOUSE",4,"GEN",FALSE,FALSE,"JAMES R BAIRD","R",FALSE,"TOTAL",134864,197698,FALSE,20230706,FALSE
2022,"INDIANA","IN",18,32,22,"US HOUSE",5,"GEN",FALSE,FALSE,"VICTORIA SPARTZ","R",FALSE,"TOTAL",146575,240009,FALSE,20230706,FALSE
2022,"INDIANA","IN",18,32,22,"US HOUSE",6,"GEN",FALSE,FALSE,"GREG PENCE","R",FALSE,"TOTAL",130686,193524,FALSE,20230706,FALSE
2022,"INDIANA","IN",18,32,22,"US HOUSE",7,"GEN",FALSE,FALSE,"ANDRÉ CARSON","D",FALSE,"TOTAL",117309,175180,FALSE,20230706,FALSE
2022,"INDIANA","IN",18,32,22,"US HOUSE",8,"GEN",FALSE,FALSE,"LARRY BUCSHON","R",FALSE,"TOTAL",141995,216040,FALSE,20230706,FALSE
2022,"INDIANA","IN",18,32,22,"US HOUSE",9,"GEN",FALSE,FALSE,"ERIN HOUCHIN","R",FALSE,"TOTAL",143166,225276,FALSE,20230706,FALSE
2022,"IOWA","IA",19,42,31,"US HOUSE",1,"GEN",FALSE,FALSE,"MARIANNETTE MILLER-MEEKS","R",FALSE,"TOTAL",162947,309736,FALSE,20230706,FALSE
2022,"IOWA","IA",19,42,31,"US HOUSE",2,"GEN",FALSE,FALSE,"ASHLEY HINSON","R",FALSE,"TOTAL",172181,321507,FALSE,20230706,FALSE
2022,"IOWA","IA",19,42,31,"US HOUSE",3,"GEN",FALSE,FALSE,"ZACH NUNN","R",FALSE,"TOTAL",156262,315039,FALSE,20230706,FALSE
2022,"IOWA","IA",19,42,31,"US HOUSE",4,"GEN",FALSE,FALSE,"RANDY FEENSTRA","R",FALSE,"TOTAL",186467,284134,FALSE,20230706,FALSE
2022,"KANSAS","KS",20,47,32,"US HOUSE",1,"GEN",FALSE,FALSE,"TRACEY MANN","R",FALSE,"TOTAL",161333,238425,FALSE,20230706,FALSE
2022,"KANSAS","KS",20,47,32,"US HOUSE",2,"GEN",FALSE,FALSE,"JAKE LATURNER","R",FALSE,"TOTAL",134506,233358,FALSE,20230706,FALSE
2022,"KANSAS","KS",20,47,32,"US HOUSE",3,"GEN",FALSE,FALSE,"SHARICE DAVIDS","D",FALSE,"TOTAL",165527,301294,FALSE,20230706,FALSE
2022,"KANSAS","KS",20,47,32,"US HOUSE",4,"GEN",FALSE,FALSE,"RON ESTES","R",FALSE,"TOTAL",144889,228740,FALSE,20230706,FALSE
2022,"KENTUCKY","KY",21,61,51,"US HOUSE",1,"GEN",FALSE,FALSE,"JAMES COMER","R",FALSE,"TOTAL",184157,245858,FALSE,20230706,FALSE
2022,"KENTUCKY","KY",21,61,51,"US HOUSE",2,"GEN",FALSE,FALSE,"BRETT GUTHRIE","R",FALSE,"TOTAL",170487,237256,FALSE,20230706,FALSE
2022,"KENTUCKY","KY",21,61,51,"US HOUSE",3,"GEN",FALSE,FALSE,"MORGAN MCGARVEY","D",FALSE,"TOTAL",160920,259587,FALSE,20230706,FALSE
2022,"KENTUCKY","KY",21,61,51,"US HOUSE",4,"GEN",FALSE,FALSE,"THOMAS MASSIE","R",FALSE,"TOTAL",167541,257629,FALSE,20230706,FALSE
2022,"KENTUCKY","KY",21,61,51,"US HOUSE",5,"GEN",FALSE,FALSE,"HAROLD ROGERS","R",FALSE,"TOTAL",177712,216270,FALSE,20230706,FALSE
2022,"KENTUCKY","KY",21,61,51,"US HOUSE",6,"GEN",FALSE,FALSE,"ANDY BARR","R",FALSE,"TOTAL",154762,246818,FALSE,20230706,FALSE
2022,"LOUISIANA","LA",22,72,45,"US HOUSE",1,"GEN",FALSE,FALSE,"STEVE SCALISE","R",FALSE,"TOTAL",177670,244044,FALSE,20230706,FALSE
2022,"LOUISIANA","LA",22,72,45,"US HOUSE",2,"GEN",FALSE,FALSE,"TROY A CARTER","D",FALSE,"TOTAL",158120,205047,FALSE,20230706,FALSE
2022,"LOUISIANA","LA",22,72,45,"US HOUSE",3,"GEN",FALSE,FALSE,"CLAY HIGGINS","R",FALSE,"TOTAL",144423,224552,FALSE,20230706,FALSE
2022,"LOUISIANA","LA",22,72,45,"US HOUSE",4,"GEN",FALSE,FALSE,"MIKE JOHNSON","R",FALSE,"TOTAL",1,1,FALSE,20230706,FALSE
2022,"LOUISIANA","LA",22,72,45,"US HOUSE",5,"GEN",FALSE,FALSE,"JULIA LETLOW","R",FALSE,"TOTAL",151080,223553,FALSE,20230706,FALSE
2022,"LOUISIANA","LA",22,72,45,"US HOUSE",6,"GEN",FALSE,FALSE,"GARRET GRAVES","R",FALSE,"TOTAL",189684,235928,FALSE,20230706,FALSE
2022,"MAINE","ME",23,11,2,"US HOUSE",1,"GEN",FALSE,FALSE,"CHELLIE PINGREE","D",FALSE,"TOTAL",219753,358138,FALSE,20230706,FALSE
2022,"MAINE","ME",23,11,2,"US HOUSE",2,"GEN",FALSE,FALSE,"EXHAUSTED BALLOT","O",FALSE,"TOTAL",322778,333326,FALSE,20230706,FALSE
2022,"MARYLAND","MD",24,52,52,"US HOUSE",1,"GEN",FALSE,FALSE,"ANDY HARRIS","R",FALSE,"TOTAL",159673,293358,FALSE,20230706,FALSE
2022,"MARYLAND","MD",24,52,52,"US HOUSE",2,"GEN",FALSE,FALSE,"C A DUTCH RUPPERSBERGER","D",FALSE,"TOTAL",158998,268434,FALSE,20230706,FALSE
2022,"MARYLAND","MD",24,52,52,"US HOUSE",3,"GEN",FALSE,FALSE,"JOHN P SARBANES","D",FALSE,"TOTAL",175514,291602,FALSE,20230706,FALSE
2022,"MARYLAND","MD",24,52,52,"US HOUSE",4,"GEN",FALSE,FALSE,"GLENN F IVEY","D",FALSE,"TOTAL",144168,160009,FALSE,20230706,FALSE
2022,"MARYLAND","MD",24,52,52,"US HOUSE",5,"GEN",FALSE,FALSE,"STENY H HOYER","D",FALSE,"TOTAL",182478,276920,FALSE,20230706,FALSE
2022,"MARYLAND","MD",24,52,52,"US HOUSE",6,"GEN",FALSE,FALSE,"DAVID J TRONE","D",FALSE,"TOTAL",140295,256398,FALSE,20230706,FALSE
2022,"MARYLAND","MD",24,52,52,"US HOUSE",7,"GEN",FALSE,FALSE,"KWEISI MFUME","D",FALSE,"TOTAL",151640,184801,FALSE,20230706,FALSE
2022,"MARYLAND","MD",24,52,52,"US HOUSE",8,"GEN",FALSE,FALSE,"JAMIE RASKIN","D",FALSE,"TOTAL",211842,264206,FALSE,20230706,FALSE
2022,"MASSACHUSETTS","MA",25,14,3,"US HOUSE",1,"GEN",FALSE,FALSE,"RICHARD E NEAL","D",FALSE,"TOTAL",157635,263651,FALSE,20230706,FALSE
2022,"MASSACHUSETTS","MA",25,14,3,"US HOUSE",2,"GEN",FALSE,FALSE,"JAMES P MCGOVERN","D",FALSE,"TOTAL",180639,280071,FALSE,20230706,FALSE
2022,"MASSACHUSETTS","MA",25,14,3,"US HOUSE",3,"GEN",FALSE,FALSE,"LORI TRAHAN","D",FALSE,"TOTAL",154496,251389,FALSE,20230706,FALSE
2022,"MASSACHUSETTS","MA",25,14,3,"US HOUSE",4,"GEN",FALSE,FALSE,"JAKE AUCHINCLOSS","D",FALSE,"TOTAL",201882,291569,FALSE,20230706,FALSE
2022,"MASSACHUSETTS","MA",25,14,3,"US HOUSE",5,"GEN",FALSE,FALSE,"KATHERINE M CLARK","D",FALSE,"TOTAL",203994,284881,FALSE,20230706,FALSE
2022,"MASSACHUSETTS","MA",25,14,3,"US HOUSE",6,"GEN",FALSE,FALSE,"SETH MOULTON","D",FALSE,"TOTAL",198119,323032,FALSE,20230706,FALSE
2022,"MASSACHUSETTS","MA",25,14,3,"US HOUSE",7,"GEN",FALSE,FALSE,"AYANNA PRESSLEY","D",FALSE,"TOTAL",151825,189830,FALSE,20230706,FALSE
